ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Recency_scaled,Income_scaled,Total_Spending,Total_Spending_scaled,Total_Purchases,Total_Purchases_scaled,Total_Campaign_Response,Cluster
9780,1971,3,0.25892857142857145,71499.0,0,1,25-06-2013,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,3,11,0,-1.2815786481443796,0.9121895206539771,795,0.31381247358839925,24,1.5906741577190913,0,1
10681,1970,5,0.38571428571428573,62466.0,0,1,15-01-2014,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,-1.2470434761522784,0.49020155206151883,889,0.469922457932354,21,1.174284511678595,0,1
10232,1963,4,0.10357142857142858,48799.0,0,1,05-11-2013,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,3,11,0,-1.3851841641206832,-0.14826956127326765,331,-0.4567729810455901,12,-0.07488442644289399,0,0
4184,1950,4,0.25892857142857145,52157.0,0,1,07-06-2014,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,3,11,0,-0.03831245642873724,0.008603636837379395,265,-0.5663821189892179,10,-0.3524775238032249,0,0
9120,1962,2,0.21428571428571427,66565.0,0,1,05-12-2012,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,3,11,0,1.0668130473185005,0.6816914981769274,1065,0.7622134924486947,15,0.3415052195976023,0,1
891,1951,3,0.25892857142857145,29298.0,1,1,07-09-2013,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,3,11,0,0.37610960747647687,-1.0592833302892677,11,-0.9882112256207551,3,-1.324053364564383,0,0
10381,1979,2,0.21428571428571427,47691.0,0,1,05-07-2013,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,-0.21098831638924315,-0.20003117637350495,21,-0.9716037804777813,3,-1.324053364564383,0,0
3525,1970,2,0.25892857142857145,38200.0,1,1,07-12-2012,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,-1.0398324441996714,-0.643415191640971,17,-0.9782467585349708,3,-1.324053364564383,0,0
6818,1974,2,0.38571428571428573,44989.0,0,1,12-09-2012,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,-0.7980862402549632,-0.3262585085042281,369,-0.3936646895022893,11,-0.21368097512305942,0,0
3526,1968,4,0.38571428571428573,38443.0,1,1,27-01-2014,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,0.30703926349227456,-0.6320631406758468,38,-0.9433711237347256,4,-1.1852568158842176,0,0
8181,1978,5,0.21428571428571427,38593.0,1,0,13-09-2013,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,3,11,0,-0.24552348838134433,-0.6250557018084861,177,-0.7125276362473882,8,-0.6300706211635557,0,0
1029,1970,4,0.25892857142857145,64413.0,0,1,01-08-2013,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,-0.763551068262862,0.58115810855986,279,-0.5431316957890544,11,-0.21368097512305942,0,0
7369,1981,3,0.38571428571428573,36959.0,1,0,02-10-2013,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0.2379689195080722,-0.7013900692036015,62,-0.9035132553915882,5,-1.0464602672040522,0,0
2574,1977,4,0.38571428571428573,61996.0,0,1,31-01-2013,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,3,11,1,-0.763551068262862,0.4682449102771222,1230,1.0362363373077643,18,0.7578948656380986,4,1
8159,1968,2,0.38571428571428573,51287.0,1,1,01-04-2014,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,-1.350648992128582,-0.032039508593312366,182,-0.7042239136759013,8,-0.6300706211635557,0,0
1160,1970,2,0.38571428571428573,13260.0,1,1,23-08-2013,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,3,11,0,-0.03831245642873724,-1.808518693987468,49,-0.9251029340774544,6,-0.9076637185238866,0,0
10242,1966,4,0.25892857142857145,47472.0,1,1,16-09-2013,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,-0.3491290043576479,-0.2102620371198515,75,-0.8819235767057222,6,-0.9076637185238866,0,0
5253,1956,3,0.25892857142857145,54603.0,1,1,09-07-2013,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,3,11,0,1.2394889072790063,0.12287160663447369,227,-0.6294904105325188,10,-0.3524775238032249,0,0
5966,1974,4,0.38571428571428573,45207.0,1,1,10-11-2012,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0,0.5142502954448817,-0.3160743640169973,215,-0.6494193447040875,10,-0.3524775238032249,1,0
5314,1951,2,0.25892857142857145,40689.0,0,1,18-03-2013,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,3,11,0,0.6869261554053875,-0.5271384227019,444,-0.26910885092998493,13,0.06391212223727145,0,0
5081,1967,5,0.25892857142857145,47821.0,1,1,20-10-2013,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0.16889857552386983,-0.19395806268845905,47,-0.9284244231060491,4,-1.1852568158842176,0,0
5123,1951,3,0.38571428571428573,27450.0,0,0,15-04-2013,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0,0.27250409150017335,-1.1456149771351507,143,-0.7689929497334995,6,-0.9076637185238866,0,0
5756,1983,2,0.25892857142857145,39453.0,1,0,03-04-2014,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0.5142502954448817,-0.5848797189689517,55,-0.91513846699167,5,-1.0464602672040522,0,0
8036,1971,5,0.25892857142857145,26850.0,1,1,18-04-2014,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,3,11,0,-1.350648992128582,-1.1736447326045933,63,-0.9018525108772908,7,-0.7688671698437212,0,0
9058,1955,2,0.034375,79800.0,0,0,23-09-2012,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,3,11,1,0.5487854674369828,1.2999811875737153,1867,2.094130592915202,21,1.174284511678595,4,1
5057,1961,3,0.38571428571428573,61794.0,0,1,14-09-2013,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,3,11,0,0.8596020153658934,0.45880822593574316,611,0.008235482957679324,18,0.7578948656380986,0,1
254,1955,2,0.25892857142857145,53863.0,0,1,17-05-2014,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,3,11,0,-1.557860024081189,0.08830157488882782,473,-0.2209472600153606,15,0.3415052195976023,1,1
4179,1959,2,0.25892857142857145,24221.0,0,0,20-08-2013,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,3,11,0,1.550305455207917,-1.2964617778198677,55,-0.91513846699167,5,-1.0464602672040522,0,0
3710,1984,4,0.21428571428571427,39684.0,1,0,12-10-2012,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1,-0.2800586603734455,-0.5740882631132164,81,-0.8719591096199378,5,-1.0464602672040522,1,0
7627,1975,3,0.38571428571428573,92163.0,0,0,12-12-2012,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,-0.8326214122470643,1.87753429902158,2086,2.4578336415463307,21,1.174284511678595,3,1
4501,1965,3,0.21428571428571427,69882.0,0,0,10-11-2013,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,1.550305455207917,0.8366493296638292,1478,1.4481009768535171,19,0.896691414318264,0,1
6424,1977,2,0.25892857142857145,33178.0,1,0,30-01-2014,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,-1.3851841641206832,-0.8780242449202055,49,-0.9251029340774544,4,-1.1852568158842176,0,0
3075,1972,4,0.38571428571428573,59973.0,0,0,11-09-2013,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,-0.07284762842083842,0.3737379180859849,382,-0.3720750108164232,14,0.20270867091743688,0,0
4992,1975,3,0.25892857142857145,17459.0,1,0,19-09-2013,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,-1.2815786481443796,-1.6123571219604855,69,-0.8918880437915065,6,-0.9076637185238866,1,0
5252,1969,2,0.10357142857142858,23910.0,1,0,26-10-2012,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1.0668130473185005,-1.310990534404862,67,-0.8952095328201013,5,-1.0464602672040522,0,0
7444,1969,3,0.38571428571428573,42169.0,1,1,19-10-2013,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,-1.0052972722075701,-0.4579983592106083,30,-0.9566570798491048,4,-1.1852568158842176,0,0
6919,1978,5,0.38571428571428573,26224.0,1,0,04-06-2013,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,-0.3491290043576479,-1.202889110811045,63,-0.9018525108772908,6,-0.9076637185238866,0,0
3537,1981,2,0.25892857142857145,31089.0,1,0,17-08-2012,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0,0.27250409150017335,-0.9756145102129814,79,-0.8752805986485326,7,-0.7688671698437212,0,0
10277,1961,2,0.21428571428571427,30081.0,0,1,21-02-2013,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,-0.763551068262862,-1.022704499401645,42,-0.936728145677536,4,-1.1852568158842176,0,0
2453,1960,2,0.25892857142857145,62807.0,0,1,31-08-2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,1.170418563294804,0.5061317964199854,819,0.3536703419315366,20,1.0354879629984295,0,1
7972,1955,2,0.21428571428571427,72906.0,0,0,17-09-2013,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,1.0322778753263993,0.97791929722982,1151,0.9050375206782704,16,0.48030176827776777,0,1
895,1948,4,0.38571428571428573,61467.0,0,2,09-12-2012,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,0.6869261554053875,0.44353200920489694,594,-0.01999717378537632,17,0.6190983169579332,0,1
1177,1966,3,0.25892857142857145,49618.0,1,1,26-01-2013,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,0.9632075313421969,-0.1100089450574785,129,-0.7922433729336631,7,-0.7688671698437212,0,0
7141,1986,3,0.21428571428571427,21888.0,1,0,29-12-2012,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,-1.1779731321680762,-1.4054508103368837,213,-0.6527408337326822,8,-0.6300706211635557,1,0
7232,1973,2,0.034375,42429.0,0,1,11-02-2014,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,1.7229813151684228,-0.4458521318405165,67,-0.8952095328201013,5,-1.0464602672040522,0,0
8477,1956,2,0.10357142857142858,26150.0,2,1,11-03-2013,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0.4106447794685781,-1.2063461139856098,28,-0.9599785688776995,4,-1.1852568158842176,0,0
2457,1975,1,0.38571428571428573,30801.0,0,1,26-10-2012,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,-0.9016917562312667,-0.9890687928383138,45,-0.9317459121346439,4,-1.1852568158842176,0,0
988,1965,2,0.38571428571428573,81168.0,0,0,07-05-2014,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,1.204953735286905,1.3638890300440445,1193,0.9747887902787608,17,0.6190983169579332,1,1
7930,1969,3,0.21428571428571427,26877.0,0,0,19-08-2013,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,0.8596020153658934,-1.1723833936084684,268,-0.5613998854463257,10,-0.3524775238032249,0,0
4587,1944,3,0.034375,45006.0,0,0,18-07-2013,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,1.4121647672395123,-0.32546433209926057,266,-0.5647213744749205,11,-0.21368097512305942,0,0
6682,1973,1,0.38571428571428573,18978.0,1,0,11-12-2012,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,-0.2800586603734455,-1.54139512436368,37,-0.945031868249023,4,-1.1852568158842176,0,0
6222,1967,2,0.38571428571428573,22574.0,2,1,28-10-2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,-0.7290158962707608,-1.3734034565834876,37,-0.945031868249023,5,-1.0464602672040522,0,0
10299,1969,4,0.21428571428571427,48240.0,0,0,09-11-2012,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,0.8250668433737922,-0.174383950118965,882,0.45829724633227226,22,1.3130810603587604,1,1
3083,1974,2,0.38571428571428573,45837.0,1,1,26-07-2013,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,1.34309442325531,-0.28664312077408255,373,-0.38702171144509967,13,0.06391212223727145,0,0
8953,1965,3,0.21428571428571427,35791.0,2,1,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,1.550305455207917,-0.755954659850783,35,-0.9483533572776178,4,-1.1852568158842176,0,0
1503,1976,4,0.25892857142857145,162397.0,1,1,03-06-2013,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0,-0.6254103802944573,5.158604041756298,107,-0.8287797522482057,1,-1.6016464619247137,0,1
8650,1978,2,0.034375,54162.0,1,1,18-03-2013,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,-0.6254103802944573,0.10226973636443339,42,-0.936728145677536,4,-1.1852568158842176,0,0
10862,1960,3,0.38571428571428573,30522.0,0,1,17-08-2012,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,-1.4887896800969866,-1.0021026291316046,326,-0.46507670361707704,12,-0.07488442644289399,0,0
2782,1961,4,0.38571428571428573,54456.0,0,1,11-07-2013,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,-0.9016917562312667,0.11600431654446025,404,-0.33553863150188057,14,0.20270867091743688,0,0
6941,1971,2,0.21428571428571427,31632.0,0,0,14-07-2013,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,1.4812351112237145,-0.9502475815131359,95,-0.8487086864197744,5,-1.0464602672040522,0,0
10972,1949,2,0.034375,72298.0,0,0,10-03-2014,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,0.09982823153966747,0.9495158116874515,939,0.5529596836472235,13,0.06391212223727145,2,1
10708,1978,5,0.21428571428571427,36975.0,1,0,28-12-2013,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0.030757887555465113,-0.7006426090577497,33,-0.9516748463062126,4,-1.1852568158842176,0,0
6583,1955,5,0.38571428571428573,72635.0,0,0,03-06-2013,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,0.16889857552386983,0.965259191009455,981,0.622710953247714,20,1.0354879629984295,1,1
3641,1976,2,0.38571428571428573,13624.0,1,0,20-01-2013,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1.5157702832158158,-1.7915139756693395,36,-0.9466926127633204,5,-1.0464602672040522,0,0
10156,1975,2,0.21428571428571427,84196.0,0,1,03-06-2013,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,0.2379689195080722,1.505345862646498,1237,1.047861548907846,19,0.896691414318264,0,1
4299,1960,2,0.25892857142857145,70971.0,0,1,21-09-2012,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,-0.7290158962707608,0.8875233358408676,1825,2.0243793233147116,27,2.007063803759588,1,1
3469,1977,4,0.10357142857142858,34487.0,1,1,06-09-2012,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,1.550305455207917,-0.8168726617377049,103,-0.8354227303053952,6,-0.9076637185238866,0,0
5063,1977,2,0.21428571428571427,28769.0,1,0,18-12-2012,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,0.9286723593500957,-1.0839962313614928,191,-0.6892772130472248,9,-0.4912740724833903,0,0
10727,1970,4,0.38571428571428573,69084.0,1,0,19-11-2013,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,-0.21098831638924315,0.7993697548894706,1586,1.6274613843976353,23,1.4518776090389258,0,1
9624,1958,4,0.25892857142857145,65488.0,0,0,13-06-2014,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,-0.1073828004129396,0.631378087109278,963,0.5928175519903609,13,0.06391212223727145,0,1
5156,1970,5,0.38571428571428573,62466.0,0,1,15-01-2014,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,-1.2470434761522784,0.49020155206151883,889,0.469922457932354,21,1.174284511678595,0,1
4376,1960,5,0.21428571428571427,32218.0,0,0,15-02-2014,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,-0.763551068262862,-0.9228718536713136,93,-0.8520301754483691,6,-0.9076637185238866,2,0
8923,1973,2,0.21428571428571427,83917.0,0,0,18-04-2013,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,-1.2815786481443796,1.4923120263532073,1587,1.6291221289119326,20,1.0354879629984295,1,1
8461,1962,2,0.10357142857142858,46102.0,2,1,10-03-2014,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,-1.5923951960732903,-0.2742633121084121,16,-0.9799075030492682,3,-1.324053364564383,0,0
6945,1952,2,0.21428571428571427,84574.0,0,0,04-06-2013,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,0.790531671381691,1.5230046085922468,1375,1.277044291880886,31,2.562249998480249,0,1
944,1962,2,0.38571428571428573,56181.0,0,1,08-01-2013,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,-1.4887896800969866,0.1965898635191077,393,-0.35380682115915185,13,0.06391212223727145,0,0
1907,1950,3,0.10357142857142858,63120.0,0,1,28-09-2012,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,0.13436340353176865,0.5207539855232113,1477,1.4464402323392198,21,1.174284511678595,1,1
701,1971,2,0.38571428571428573,73691.0,0,1,06-11-2013,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,0.30703926349227456,1.014591560635674,1179,0.9515383670785973,16,0.48030176827776777,1,1
3856,1960,2,0.25892857142857145,63381.0,0,1,05-10-2012,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,0.9977427033342982,0.5329469291524188,1005,0.6625688215908513,22,1.3130810603587604,0,1
4149,1948,4,0.25892857142857145,76140.0,0,0,13-05-2014,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,0.27250409150017335,1.1289996792101156,1348,1.2322041899948564,20,1.0354879629984295,0,1
2131,1959,4,0.10357142857142858,62859.0,0,1,30-12-2012,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,-0.4181993483418502,0.5085610418940038,1307,1.1641136649086634,19,0.896691414318264,0,1
2942,1964,2,0.21428571428571427,45906.0,0,1,07-05-2013,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,-1.0052972722075701,-0.28341969889509666,486,-0.19935758132949452,13,0.06391212223727145,1,0
1173,1947,3,0.25892857142857145,77632.0,0,0,10-03-2013,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,0.8250668433737922,1.198700337810796,2252,2.7335172309196976,12,-0.07488442644289399,3,1
4381,1971,4,0.38571428571428573,46463.0,1,1,18-08-2013,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,0.2379689195080722,-0.2573987425676308,235,-0.6162044544181396,10,-0.3524775238032249,0,0
4611,1970,2,0.25892857142857145,105471.0,0,0,21-01-2013,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,-0.4527345203339514,2.4992342753338166,1724,1.8566441273706753,30,2.4234534498000837,3,1
3376,1970,3,0.10357142857142858,55282.0,1,0,13-12-2013,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,-1.3851841641206832,0.15459194657405956,235,-0.6162044544181396,10,-0.3524775238032249,0,0
4679,1977,3,0.38571428571428573,78710.0,0,1,23-05-2014,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,-0.24552348838134433,1.2490604651375612,1092,0.8070535943347243,25,1.7294707063992567,0,1
10928,1958,2,0.25892857142857145,66886.0,0,1,16-09-2013,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,-0.7290158962707608,0.6966874173530793,599,-0.011693451213889365,15,0.3415052195976023,0,1
4248,1960,3,0.21428571428571427,98777.0,0,0,17-02-2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,-0.9016917562312667,2.1865156368130685,2008,2.3282955694311345,19,0.896691414318264,1,1
6728,1985,2,0.25892857142857145,29103.0,1,0,27-08-2012,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,-0.38366417634974903,-1.0683930008168365,48,-0.9267636785917517,4,-1.1852568158842176,0,0
6661,1974,2,0.38571428571428573,67445.0,0,1,12-08-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,0.47971512345278045,0.7228018061987767,1174,0.9432346445071104,27,2.007063803759588,0,1
4725,1950,4,0.25892857142857145,50616.0,0,1,13-04-2014,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,0.7559964993895899,-0.06338611845997233,67,-0.8952095328201013,6,-0.9076637185238866,0,0
3277,1955,2,0.10357142857142858,49431.0,0,1,03-08-2012,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,-1.3851841641206832,-0.11874488551212144,365,-0.40030766755947883,13,0.06391212223727145,0,0
5555,1975,2,0.10357142857142858,153924.0,0,0,07-02-2014,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,1.1013482193106017,4.762777178268653,6,-0.9965149481922421,0,-1.7404430106048792,0,1
2564,1953,2,0.25892857142857145,61278.0,0,1,04-01-2014,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,1.3085592512632087,0.4347026362320225,165,-0.732456570418957,8,-0.6300706211635557,0,0
946,1958,5,0.25892857142857145,26490.0,0,0,22-09-2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,1.4812351112237145,-1.190462585886259,210,-0.6577230672755744,9,-0.4912740724833903,0,0
3867,1947,4,0.25892857142857145,73059.0,0,1,31-08-2013,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,-0.4527345203339514,0.9850668848745278,1095,0.8120358278776165,25,1.7294707063992567,0,1
6940,1966,4,0.21428571428571427,46734.0,1,2,21-10-2013,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,1.2740240792711075,-0.2447386363472659,223,-0.6361333885897084,8,-0.6300706211635557,1,0
55,1963,2,0.25892857142857145,56253.0,0,1,07-12-2012,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,1.170418563294804,0.19995343417544081,597,-0.015014940242484148,18,0.7578948656380986,0,1
7093,1985,2,0.38571428571428573,19986.0,1,0,14-11-2013,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,0.8596020153658934,-1.4943051351750165,22,-0.9699430359634839,3,-1.324053364564383,0,0
5084,1975,2,0.034375,58330.0,0,1,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,1.3085592512632087,0.2969831043588279,1064,0.7605527479343973,23,1.4518776090389258,0,1
1777,1980,1,0.38571428571428573,25965.0,0,0,07-09-2012,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,-0.6944807242786596,-1.2149886219220212,74,-0.8835843212200195,5,-1.0464602672040522,0,0
8162,1956,3,0.25892857142857145,14661.0,0,0,01-01-2013,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1.34309442325531,-1.7430692149663196,26,-0.9633000579062942,4,-1.1852568158842176,0,0
10826,1959,2,0.38571428571428573,18690.0,0,0,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,0.9632075313421969,-1.5548494069890126,60,-0.906834744420183,4,-1.1852568158842176,0,0
8754,1974,4,0.25892857142857145,45068.0,0,1,16-05-2013,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,-0.8326214122470643,-0.3225679240340848,20,-0.9732645249920786,3,-1.324053364564383,0,0
1987,1987,1,0.21428571428571427,21063.0,1,0,25-09-2013,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,-0.5218048643181538,-1.4439917241073672,59,-0.9084954889344804,5,-1.0464602672040522,0,0
11007,1968,4,0.38571428571428573,29187.0,1,0,09-05-2013,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,-0.21098831638924315,-1.0644688350511144,34,-0.9500141017919151,4,-1.1852568158842176,0,0
7426,1971,5,0.38571428571428573,54690.0,1,1,07-11-2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,0.9286723593500957,0.12693592117754288,198,-0.6776520014471431,9,-0.4912740724833903,0,0
9153,1964,4,0.38571428571428573,59304.0,0,1,29-07-2013,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,1.1013482193106017,0.3424847407375564,1048,0.7339808357056391,25,1.7294707063992567,0,1
10379,1962,3,0.21428571428571427,59247.0,0,2,08-11-2013,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,1.3085592512632087,0.33982191396795935,574,-0.05321206407132414,16,0.48030176827776777,0,1
9204,1970,2,0.034375,66731.0,0,1,12-09-2012,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,-0.556340036310255,0.6894463971901399,1029,0.7024266899339887,13,0.06391212223727145,0,1
3197,1980,2,0.38571428571428573,77353.0,0,1,16-12-2013,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,-0.38366417634974903,1.1856665015175052,670,0.10621940930122538,18,0.7578948656380986,0,1
2920,1975,4,0.21428571428571427,52614.0,0,1,01-12-2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,0.47971512345278045,0.0299529672532715,990,0.6376576538763904,14,0.20270867091743688,0,1
